gene	genomic_class	arrangement	provenance	dup_class4	TF_subfamily	in_lambert	hgnc_locus_type	is_ohnolog	is_ohnolog_relaxed	ohnolog_rescue_via_cluster	cluster_id	n_ohnolog_partners	ohnolog_dup_time	youngest_paralog_node	age_category	hgnc_id	is_IEI	is_IEI_amberplus	is_IEI_monoallelic	lineage	origin_window
LMX1A	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0039	1	Vertebrata	Bilateria	pre2R_ancient	HGNC:6653	False	False	False	alpha	before_R1
NKX2-1	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0044	1	Vertebrata	Bilateria	pre2R_ancient	HGNC:11825	False	False	False	alpha	before_R1
NKX2-2	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0051	1	Older	Bilateria	pre2R_ancient	HGNC:7835	False	False	False	alpha	before_R1
NKX2-4	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0051	1	Vertebrata	Bilateria	pre2R_ancient	HGNC:7837	False	False	False	alpha	before_R1
NKX2-6	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0054	2	Vertebrata	Bilateria	pre2R_ancient	HGNC:32940	False	False	False	beta	before_R1
NKX2-8	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0044	1	Older	Bilateria	pre2R_ancient	HGNC:16364	False	False	False	alpha	before_R1
NKX3-1	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0054	1	Vertebrata	Bilateria	pre2R_ancient	HGNC:7838	False	False	False		before_R1
PBX1	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0039	3	Vertebrata	Euteleostomi	2R_vertebrata	HGNC:8632	False	False	False	alpha	before_R1
PDX1	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	False	True	clust0043	0		Bilateria	pre2R_ancient	HGNC:21350	False	False	False	alpha	after_R2
SIX1	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0045	1	Vertebrata	Bilateria	pre2R_ancient	HGNC:10887	False	False	False	alpha	before_R1
SIX2	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0049	1	Vertebrata	Bilateria	pre2R_ancient	HGNC:10888	False	False	False	alpha	before_R1
SIX3	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0049	1	Vertebrata	Bilateria	pre2R_ancient	HGNC:10889	False	False	False	alpha	before_R1
SIX4	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0045	1	Vertebrata	Bilateria	pre2R_ancient	HGNC:10890	False	False	False	alpha	before_R1
SIX6	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0045	1	Vertebrata	Bilateria	pre2R_ancient	HGNC:10892	False	False	False	alpha	before_R1
TLX1	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0040	2	Vertebrata	Bilateria	pre2R_ancient	HGNC:5056	False	False	False	alpha	R1_to_R2
TPRX1	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	False	True	clust0048	0		Catarrhini	post2R_young	HGNC:32174	False	False	False		human_only
MEF2B	clustered	clustered	ohnolog	clustered_cis_ohnolog	MADS box	True	gene with protein product	True	True	False	clust0056	3	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:6995	False	False	False		after_R2
NR1D1	clustered	clustered	ohnolog	clustered_cis_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False	clust0057	1	Vertebrata	Bilateria	pre2R_ancient	HGNC:7962	False	False	False		before_R1
NR1D2	clustered	clustered	ohnolog	clustered_cis_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False	clust0058	1	Vertebrata	Bilateria	pre2R_ancient	HGNC:7963	False	False	False	alpha	before_R1
NR5A1	clustered	clustered	ohnolog	clustered_cis_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False	clust0059	1	Vertebrata	Vertebrata	2R_vertebrata	HGNC:7983	False	False	False	alpha	before_R1
NR6A1	clustered	clustered	ohnolog	clustered_cis_ohnolog	Nuclear receptor	True	gene with protein product	True	False	True	clust0059	0			no_paralog_node	HGNC:7985	False	False	False	alpha	before_R1
RARB	clustered	clustered	ohnolog	clustered_cis_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False	clust0058	2	Vertebrata	Bilateria	pre2R_ancient	HGNC:9865	False	False	False	alpha	before_R1
THRA	clustered	clustered	ohnolog	clustered_cis_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False	clust0057	1	Vertebrata	Bilateria	pre2R_ancient	HGNC:11796	False	False	False	alpha	before_R1
THRB	clustered	clustered	ohnolog	clustered_cis_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False	clust0058	1	Vertebrata	Bilateria	pre2R_ancient	HGNC:11799	False	False	False	alpha	before_R1
STAT1	clustered	clustered	ohnolog	clustered_cis_ohnolog	STAT	True	gene with protein product	True	True	False	clust0068	5	Vertebrata	Vertebrata	2R_vertebrata	HGNC:11362	True	True	True	alpha	before_R1
STAT3	clustered	clustered	ohnolog	clustered_cis_ohnolog	STAT	True	gene with protein product	True	True	False	clust0067	4	Vertebrata	Vertebrata	2R_vertebrata	HGNC:11364	True	True	True	beta	before_R1
STAT4	clustered	clustered	ohnolog	clustered_cis_ohnolog	STAT	True	gene with protein product	True	True	False	clust0068	5	Vertebrata	Vertebrata	2R_vertebrata	HGNC:11365	True	True	True	alpha	before_R1
STAT5A	clustered	clustered	ohnolog	clustered_cis_ohnolog	STAT	True	gene with protein product	True	True	False	clust0067	4	Vertebrata	Euteleostomi	2R_vertebrata	HGNC:11366	False	False	False	beta	before_R1
STAT5B	clustered	clustered	ohnolog	clustered_cis_ohnolog	STAT	True	gene with protein product	True	True	False	clust0067	4	Vertebrata	Euteleostomi	2R_vertebrata	HGNC:11367	True	True	True	beta	before_R1
TBX2	clustered	clustered	ohnolog	clustered_cis_ohnolog	T-box	True	gene with protein product	True	True	False	clust0070	1	Vertebrata	Bilateria	pre2R_ancient	HGNC:11597	False	False	False	alpha	before_R1
TBX3	clustered	clustered	ohnolog	clustered_cis_ohnolog	T-box	True	gene with protein product	True	True	False	clust0069	1	Vertebrata	Bilateria	pre2R_ancient	HGNC:11602	False	False	False	alpha	before_R1
TBX4	clustered	clustered	ohnolog	clustered_cis_ohnolog	T-box	True	gene with protein product	True	True	False	clust0070	1	Vertebrata	Bilateria	pre2R_ancient	HGNC:11603	False	False	False	alpha	before_R1
TBX5	clustered	clustered	ohnolog	clustered_cis_ohnolog	T-box	True	gene with protein product	True	True	False	clust0069	1	Vertebrata	Bilateria	pre2R_ancient	HGNC:11604	False	False	False	alpha	before_R1
MYF5	clustered	clustered	ohnolog	clustered_cis_ohnolog	bHLH	True	gene with protein product	True	True	False	clust0071	2	Vertebrata	Vertebrata	2R_vertebrata	HGNC:7565	False	False	False	alpha	before_R1
MYF6	clustered	clustered	ohnolog	clustered_cis_ohnolog	bHLH	True	gene with protein product	True	True	False	clust0071	2	Vertebrata	Vertebrata	2R_vertebrata	HGNC:7566	False	False	False	alpha	before_R1
ATF7	clustered	clustered	ohnolog	clustered_cis_ohnolog	bZIP	True	gene with protein product	True	True	False	clust0076	2	Vertebrata	Opisthokonta	pre2R_ancient	HGNC:792	False	False	False		before_R1
BATF	clustered	clustered	ohnolog	clustered_cis_ohnolog	bZIP	True	gene with protein product	True	False	True	clust0077	0		Bilateria	pre2R_ancient	HGNC:958	False	False	False	alpha	before_R1
CEBPA	clustered	clustered	ohnolog	clustered_cis_ohnolog	bZIP	True	gene with protein product	True	True	False	clust0078	3	Vertebrata	Bilateria	pre2R_ancient	HGNC:1833	False	False	False	alpha	before_R1
CEBPG	clustered	clustered	ohnolog	clustered_cis_ohnolog	bZIP	True	gene with protein product	True	True	False	clust0078	1	Vertebrata	Bilateria	pre2R_ancient	HGNC:1837	False	False	False	alpha	before_R1
FOS	clustered	clustered	ohnolog	clustered_cis_ohnolog	bZIP	True	gene with protein product	True	True	False	clust0077	3	Vertebrata	Bilateria	pre2R_ancient	HGNC:3796	False	False	False		before_R1
JDP2	clustered	clustered	ohnolog	clustered_cis_ohnolog	bZIP	True	gene with protein product	True	True	False	clust0077	1	Vertebrata	Bilateria	pre2R_ancient	HGNC:17546	False	False	False	alpha	before_R1
ARID3C	singleton	dispersed	SSD	dispersed_SSD	ARID/BRIGHT	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:21209	False	False	False		before_R1
KDM5B	singleton	dispersed	SSD	dispersed_SSD	ARID/BRIGHT	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:18039	False	False	False		before_R1
AHCTF1	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:24618	False	False	False		before_R1
AHDC1	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:25230	False	False	False		after_R2
AKNA	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:24108	False	False	False		before_R1
ASH1L	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:19088	False	False	False		before_R1
DNTTIP1	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:16160	False	False	False		before_R1
DOT1L	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:24948	False	False	False		before_R1
GLYR1	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:24434	False	False	False		before_R1
HMGA1	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:5010	False	False	False		after_R2
HMGA2	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:5009	False	False	False		after_R2
PHF21A	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:24156	False	False	False		R1_to_R2
PRR12	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:29217	False	False	False		after_R2
SETBP1	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:15573	False	False	False		before_R1
C11orf95	singleton	dispersed	SSD	dispersed_SSD	BED ZF	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:28449	False	False	False		after_R2
FAM200B	singleton	dispersed	SSD	dispersed_SSD	BED ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:27740	False	False	False		human_only
ZBED2	singleton	dispersed	SSD	dispersed_SSD	BED ZF	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:20710	False	False	False		human_only
ZBED3	singleton	dispersed	SSD	dispersed_SSD	BED ZF	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:20711	False	False	False		after_R2
ZBED5	singleton	dispersed	SSD	dispersed_SSD	BED ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:30803	False	False	False		human_only
ZBED6	singleton	dispersed	SSD	dispersed_SSD	BED ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:33273	False	False	False		before_R1
ZBED9	singleton	dispersed	SSD	dispersed_SSD	BED ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:13851	False	False	False		R1_to_R2
AEBP2	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:24051	False	False	False		before_R1
ANKZF1	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:25527	True	True	True		before_R1
ATMIN	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:29034	False	False	False		R1_to_R2
BCL6	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:1001	False	False	False		before_R1
BCL6B	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:1002	False	False	False		R1_to_R2
CASZ1	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:26002	False	False	False		before_R1
CCDC17	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:26574	False	False	False		after_R2
CHAMP1	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:20311	False	False	False		after_R2
CPXCR1	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:2332	False	False	False		after_R2
E4F1	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:3121	False	False	False		R1_to_R2
EEA1	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:3185	False	False	False		before_R1
EGR4	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:3241	False	False	False		before_R1
FAM170A	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:27963	False	False	False		after_R2
GLI1	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:4317	False	False	False		after_R2
GLI2	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:4318	False	False	False		R1_to_R2
GLI3	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:4319	False	False	False		R1_to_R2
GLIS2	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:29450	False	False	False		before_R1
GZF1	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:15808	False	False	False		R1_to_R2
HIC1	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:4909	False	False	False		after_R2
HIC2	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:18595	False	False	False		R1_to_R2
HINFP	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:17850	False	False	False		before_R1
IKZF5	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:14283	False	False	False		before_R1
JAZF1	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:28917	False	False	False		before_R1
KAT7	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:17016	False	False	False		before_R1
KCMF1	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:20589	False	False	False		before_R1
KIN	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0			no_paralog_node	HGNC:6327	False	False	False		before_R1
KLF15	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:14536	False	False	False		before_R1
KLF17	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:18830	False	False	False		before_R1
KLF2	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:6347	False	False	False		before_R1
MAZ	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:6914	False	False	False		R1_to_R2
MTF1	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	HGNC:7037	False	False	False		before_R1
MYNN	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:14955	False	False	False		after_R2
MZF1	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Euteleostomi	2R_vertebrata	HGNC:13108	False	False	False		after_R2
OVOL1	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:8525	False	False	False		before_R1
OVOL2	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:15804	False	False	False		before_R1
OVOL3	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:14186	False	False	False		before_R1
PEG3	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:8826	False	False	False		before_R1
PLAG1	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:9045	False	False	False		before_R1
PLAGL1	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:9046	False	False	False		before_R1
PLAGL2	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	HGNC:9047	False	False	False		before_R1
