gene	genomic_class	arrangement	provenance	dup_class4	TF_subfamily	in_lambert	hgnc_locus_type	is_ohnolog	is_ohnolog_relaxed	ohnolog_rescue_via_cluster	cluster_id	n_ohnolog_partners	ohnolog_dup_time	youngest_paralog_node	age_category	canon	gwas_SLE_lupus	gwas_rheumatoid_arthritis	gwas_allergy	gwas_asthma	gwas_type_1_diabetes	gwas_any	n_gwas_diseases	lineage	origin_window	is_IEI
DLX6	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0053	2	Vertebrata	Bilateria	pre2R_ancient	DLX6	False	False	False	False	False	False	0	alpha	before_R1	False
GSX1	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0043	1	Vertebrata	Euteleostomi	2R_vertebrata	GSX1	False	False	False	False	False	False	0	alpha	before_R1	False
HMX2	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0041	1	Vertebrata	Bilateria	pre2R_ancient	HMX2	False	False	False	False	False	False	0	alpha	after_R2	False
HMX3	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0041	1	Vertebrata	Bilateria	pre2R_ancient	HMX3	False	False	False	False	False	False	0	alpha	R1_to_R2	False
IRX1	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0052	3	Vertebrata	Bilateria	pre2R_ancient	IRX1	False	True	True	False	False	True	2	alpha	R1_to_R2	False
IRX2	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0052	3	Vertebrata	Bilateria	pre2R_ancient	IRX2	False	False	False	False	False	False	0		R1_to_R2	False
IRX3	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0046	3	Vertebrata	Bilateria	pre2R_ancient	IRX3	False	False	True	False	False	True	1	alpha	R1_to_R2	False
IRX4	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0052	3	Vertebrata	Bilateria	pre2R_ancient	IRX4	False	False	False	False	False	False	0		R1_to_R2	False
IRX5	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0046	3	Vertebrata	Bilateria	pre2R_ancient	IRX5	False	False	False	False	False	False	0	alpha	R1_to_R2	False
IRX6	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0046	3	Vertebrata	Bilateria	pre2R_ancient	IRX6	False	False	False	False	False	False	0	alpha	R1_to_R2	False
LBX1	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0040	1	Vertebrata	Bilateria	pre2R_ancient	LBX1	False	False	False	False	False	False	0	alpha	before_R1	False
LMX1A	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0039	1	Vertebrata	Bilateria	pre2R_ancient	LMX1A	False	False	False	False	False	False	0	alpha	before_R1	False
NKX2-1	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0044	1	Vertebrata	Bilateria	pre2R_ancient	NKX2-1	False	False	False	False	False	False	0	alpha	before_R1	False
NKX2-2	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0051	1	Older	Bilateria	pre2R_ancient	NKX2-2	False	False	False	False	False	False	0	alpha	before_R1	False
NKX2-4	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0051	1	Vertebrata	Bilateria	pre2R_ancient	NKX2-4	False	False	False	False	False	False	0	alpha	before_R1	False
NKX2-6	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0054	2	Vertebrata	Bilateria	pre2R_ancient	NKX2-6	False	False	False	False	False	False	0	beta	before_R1	False
NKX2-8	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0044	1	Older	Bilateria	pre2R_ancient	NKX2-8	False	False	False	False	False	False	0	alpha	before_R1	False
NKX3-1	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0054	1	Vertebrata	Bilateria	pre2R_ancient	NKX3-1	False	False	False	False	False	False	0		before_R1	False
PBX1	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0039	3	Vertebrata	Euteleostomi	2R_vertebrata	PBX1	False	False	True	False	True	True	2	alpha	before_R1	False
PDX1	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	False	True	clust0043	0		Bilateria	pre2R_ancient	PDHX	True	False	False	False	False	True	1	alpha	after_R2	False
SIX1	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0045	1	Vertebrata	Bilateria	pre2R_ancient	SIX1	False	False	True	False	False	True	1	alpha	before_R1	False
SIX2	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0049	1	Vertebrata	Bilateria	pre2R_ancient	SIX2	False	False	False	False	False	False	0	alpha	before_R1	False
SIX3	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0049	1	Vertebrata	Bilateria	pre2R_ancient	SIX3	False	False	False	False	False	False	0	alpha	before_R1	False
SIX4	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0045	1	Vertebrata	Bilateria	pre2R_ancient	SIX4	False	False	True	False	False	True	1	alpha	before_R1	False
SIX6	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0045	1	Vertebrata	Bilateria	pre2R_ancient	SIX6	False	False	False	False	False	False	0	alpha	before_R1	False
TLX1	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	True	False	clust0040	2	Vertebrata	Bilateria	pre2R_ancient	TLX1	False	False	False	False	False	False	0	alpha	R1_to_R2	False
TPRX1	clustered	clustered	ohnolog	clustered_cis_ohnolog	Homeodomain	True	gene with protein product	True	False	True	clust0048	0		Catarrhini	post2R_young	TPRX1	False	False	False	False	False	False	0		human_only	False
MEF2B	clustered	clustered	ohnolog	clustered_cis_ohnolog	MADS box	True	gene with protein product	True	True	False	clust0056	3	Vertebrata	Opisthokonta	pre2R_ancient	MEF2B	False	False	False	False	False	False	0		after_R2	False
NR1D1	clustered	clustered	ohnolog	clustered_cis_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False	clust0057	1	Vertebrata	Bilateria	pre2R_ancient	NR1D1	False	False	False	True	False	True	1		before_R1	False
NR1D2	clustered	clustered	ohnolog	clustered_cis_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False	clust0058	1	Vertebrata	Bilateria	pre2R_ancient	NR1D2	False	False	True	False	False	True	1	alpha	before_R1	False
NR5A1	clustered	clustered	ohnolog	clustered_cis_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False	clust0059	1	Vertebrata	Vertebrata	2R_vertebrata	NR5A1	False	False	False	False	False	False	0	alpha	before_R1	False
NR6A1	clustered	clustered	ohnolog	clustered_cis_ohnolog	Nuclear receptor	True	gene with protein product	True	False	True	clust0059	0			no_paralog_node	NR6A1	False	False	False	False	False	False	0	alpha	before_R1	False
RARB	clustered	clustered	ohnolog	clustered_cis_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False	clust0058	2	Vertebrata	Bilateria	pre2R_ancient	RARB	False	True	False	False	False	True	1	alpha	before_R1	False
THRA	clustered	clustered	ohnolog	clustered_cis_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False	clust0057	1	Vertebrata	Bilateria	pre2R_ancient	THRA	False	False	False	True	False	True	1	alpha	before_R1	False
THRB	clustered	clustered	ohnolog	clustered_cis_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False	clust0058	1	Vertebrata	Bilateria	pre2R_ancient	THRB	False	False	True	False	False	True	1	alpha	before_R1	False
STAT1	clustered	clustered	ohnolog	clustered_cis_ohnolog	STAT	True	gene with protein product	True	True	False	clust0068	5	Vertebrata	Vertebrata	2R_vertebrata	STAT1	True	False	False	False	False	True	1	alpha	before_R1	True
STAT3	clustered	clustered	ohnolog	clustered_cis_ohnolog	STAT	True	gene with protein product	True	True	False	clust0067	4	Vertebrata	Vertebrata	2R_vertebrata	STAT3	False	False	True	True	False	True	2	beta	before_R1	True
STAT4	clustered	clustered	ohnolog	clustered_cis_ohnolog	STAT	True	gene with protein product	True	True	False	clust0068	5	Vertebrata	Vertebrata	2R_vertebrata	STAT4	True	True	False	False	True	True	3	alpha	before_R1	True
STAT5A	clustered	clustered	ohnolog	clustered_cis_ohnolog	STAT	True	gene with protein product	True	True	False	clust0067	4	Vertebrata	Euteleostomi	2R_vertebrata	STAT5A	False	False	False	True	False	True	1	beta	before_R1	False
STAT5B	clustered	clustered	ohnolog	clustered_cis_ohnolog	STAT	True	gene with protein product	True	True	False	clust0067	4	Vertebrata	Euteleostomi	2R_vertebrata	STAT5B	False	False	True	True	False	True	2	beta	before_R1	True
TBX2	clustered	clustered	ohnolog	clustered_cis_ohnolog	T-box	True	gene with protein product	True	True	False	clust0070	1	Vertebrata	Bilateria	pre2R_ancient	TBX2	False	False	False	False	False	False	0	alpha	before_R1	False
TBX3	clustered	clustered	ohnolog	clustered_cis_ohnolog	T-box	True	gene with protein product	True	True	False	clust0069	1	Vertebrata	Bilateria	pre2R_ancient	TBX3	False	False	False	False	False	False	0	alpha	before_R1	False
TBX4	clustered	clustered	ohnolog	clustered_cis_ohnolog	T-box	True	gene with protein product	True	True	False	clust0070	1	Vertebrata	Bilateria	pre2R_ancient	TBX4	False	False	False	False	False	False	0	alpha	before_R1	False
TBX5	clustered	clustered	ohnolog	clustered_cis_ohnolog	T-box	True	gene with protein product	True	True	False	clust0069	1	Vertebrata	Bilateria	pre2R_ancient	TBX5	False	False	False	False	False	False	0	alpha	before_R1	False
MYF5	clustered	clustered	ohnolog	clustered_cis_ohnolog	bHLH	True	gene with protein product	True	True	False	clust0071	2	Vertebrata	Vertebrata	2R_vertebrata	MYF5	False	False	False	False	False	False	0	alpha	before_R1	False
MYF6	clustered	clustered	ohnolog	clustered_cis_ohnolog	bHLH	True	gene with protein product	True	True	False	clust0071	2	Vertebrata	Vertebrata	2R_vertebrata	MYF6	False	False	False	False	False	False	0	alpha	before_R1	False
ATF7	clustered	clustered	ohnolog	clustered_cis_ohnolog	bZIP	True	gene with protein product	True	True	False	clust0076	2	Vertebrata	Opisthokonta	pre2R_ancient	ATF7	False	False	False	False	False	False	0		before_R1	False
BATF	clustered	clustered	ohnolog	clustered_cis_ohnolog	bZIP	True	gene with protein product	True	False	True	clust0077	0		Bilateria	pre2R_ancient	BATF	False	True	True	True	False	True	3	alpha	before_R1	False
CEBPA	clustered	clustered	ohnolog	clustered_cis_ohnolog	bZIP	True	gene with protein product	True	True	False	clust0078	3	Vertebrata	Bilateria	pre2R_ancient	CEBPA	False	False	True	True	False	True	2	alpha	before_R1	False
CEBPG	clustered	clustered	ohnolog	clustered_cis_ohnolog	bZIP	True	gene with protein product	True	True	False	clust0078	1	Vertebrata	Bilateria	pre2R_ancient	CEBPG	False	False	False	False	False	False	0	alpha	before_R1	False
FOS	clustered	clustered	ohnolog	clustered_cis_ohnolog	bZIP	True	gene with protein product	True	True	False	clust0077	3	Vertebrata	Bilateria	pre2R_ancient	FOS	False	False	False	False	False	False	0		before_R1	False
JDP2	clustered	clustered	ohnolog	clustered_cis_ohnolog	bZIP	True	gene with protein product	True	True	False	clust0077	1	Vertebrata	Bilateria	pre2R_ancient	JDP2	False	True	True	True	False	True	3	alpha	before_R1	False
ARID3C	singleton	dispersed	SSD	dispersed_SSD	ARID/BRIGHT	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	ARID3C	False	False	False	False	False	False	0		before_R1	False
KDM5B	singleton	dispersed	SSD	dispersed_SSD	ARID/BRIGHT	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	KDM5B	False	False	False	False	False	False	0		before_R1	False
AHCTF1	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0			no_paralog_node	AHCTF1	False	False	False	False	False	False	0		before_R1	False
AHDC1	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0			no_paralog_node	AHDC1	False	False	False	False	False	False	0		after_R2	False
AKNA	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0			no_paralog_node	AKNA	False	False	False	False	False	False	0		before_R1	False
ASH1L	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	ASH1L	False	False	False	False	False	False	0		before_R1	False
DNTTIP1	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0			no_paralog_node	DNTTIP1	False	False	False	False	False	False	0		before_R1	False
DOT1L	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0			no_paralog_node	DOT1L	True	False	False	False	False	True	1		before_R1	False
GLYR1	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	GLYR1	False	False	False	False	False	False	0		before_R1	False
HMGA1	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0			no_paralog_node	HMGA1	False	False	False	False	False	False	0		after_R2	False
HMGA2	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0			no_paralog_node	HMGA2	False	False	False	False	False	False	0		after_R2	False
PHF21A	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	PHF21A	False	False	True	False	False	True	1		R1_to_R2	False
PRR12	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0			no_paralog_node	PRR12	True	True	False	False	False	True	2		after_R2	False
SETBP1	singleton	dispersed	SSD	dispersed_SSD	AT hook	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	SETBP1	False	False	False	False	False	False	0		before_R1	False
C11orf95	singleton	dispersed	SSD	dispersed_SSD	BED ZF	True	gene with protein product	False	False	False		0			no_paralog_node	ZFTA	False	False	False	False	False	False	0		after_R2	False
FAM200B	singleton	dispersed	SSD	dispersed_SSD	BED ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	ZBED11	False	False	False	False	False	False	0		human_only	False
ZBED2	singleton	dispersed	SSD	dispersed_SSD	BED ZF	True	gene with protein product	False	False	False		0			no_paralog_node	ZBED2	False	False	False	False	False	False	0		human_only	False
ZBED3	singleton	dispersed	SSD	dispersed_SSD	BED ZF	True	gene with protein product	False	False	False		0			no_paralog_node	ZBED3	False	False	False	False	False	False	0		after_R2	False
ZBED5	singleton	dispersed	SSD	dispersed_SSD	BED ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	ZBED5	False	False	False	False	False	False	0		human_only	False
ZBED6	singleton	dispersed	SSD	dispersed_SSD	BED ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	ZBED6	False	False	False	False	False	False	0		before_R1	False
ZBED9	singleton	dispersed	SSD	dispersed_SSD	BED ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	SCAND3	False	False	False	False	False	False	0		R1_to_R2	False
AEBP2	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	AEBP2	False	False	True	False	False	True	1		before_R1	False
ANKZF1	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0			no_paralog_node	ANKZF1	False	False	False	False	False	False	0		before_R1	True
ATMIN	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	ATMIN	False	False	False	False	False	False	0		R1_to_R2	False
BCL6	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	BCL6	False	False	True	False	False	True	1		before_R1	False
BCL6B	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	BCL6B	False	False	False	False	False	False	0		R1_to_R2	False
CASZ1	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0			no_paralog_node	CASZ1	False	False	True	False	False	True	1		before_R1	False
CCDC17	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0			no_paralog_node	CCDC17	False	False	False	False	False	False	0		after_R2	False
CHAMP1	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0			no_paralog_node	CHAMP1	False	False	False	False	False	False	0		after_R2	False
CPXCR1	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0			no_paralog_node	CPXCR1	False	False	False	False	False	False	0		after_R2	False
E4F1	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Bilateria	pre2R_ancient	E4F1	False	False	False	False	False	False	0		R1_to_R2	False
EEA1	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0			no_paralog_node	EEA1	False	False	False	False	False	False	0		before_R1	False
EGR4	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0		Opisthokonta	pre2R_ancient	EGR4	False	False	False	False	False	False	0		before_R1	False
FAM170A	singleton	dispersed	SSD	dispersed_SSD	C2H2 ZF	True	gene with protein product	False	False	False		0			no_paralog_node	FAM170A	False	False	False	False	False	False	0		after_R2	False
