gene	paralog	node
PRDM1	ZNF384	Opisthokonta
PRDM1	ZNF692	Opisthokonta
PRDM1	ZBTB1	Opisthokonta
PRDM1	HIC1	Opisthokonta
PRDM1	ZBTB16	Opisthokonta
PRDM1	VEZF1	Opisthokonta
PRDM1	SNAI3	Opisthokonta
PRDM1	SNAI2	Opisthokonta
PRDM1	SNAI1	Opisthokonta
PRDM1	ZNF276	Opisthokonta
PRDM1	HIC2	Opisthokonta
PRDM1	PRDM14	Opisthokonta
PRDM1	ZNF410	Opisthokonta
PRDM1	ZNF451	Opisthokonta
PRDM1	SCRT2	Opisthokonta
PRDM1	SCRT1	Opisthokonta
MXD1	MXD3	Bilateria
MXD1	MXI1	Bilateria
MXD1	MNT	Bilateria
MXD1	MXD4	Bilateria
CREB3L3	CREB3	Bilateria
CREB3L3	ATF6B	Bilateria
CREB3L3	ATF6	Bilateria
CREB3L3	CREB3L1	Bilateria
CREB3L3	CREB3L2	Bilateria
CREB3L3	CREB3L4	Bilateria
CREB3L3	CREB1	Bilateria
CREB3L3	CREM	Bilateria
CREB3L3	ATF1	Bilateria
PRDM6	ZBTB32	Opisthokonta
PRDM6	ZNF575	Opisthokonta
PRDM6	PRDM1	Opisthokonta
PRDM6	ZBTB18	Opisthokonta
PRDM6	ZBTB45	Opisthokonta
PRDM6	ZNF76	Opisthokonta
PRDM6	PATZ1	Opisthokonta
PRDM6	ZFP91	Opisthokonta
PRDM6	MTF1	Opisthokonta
PRDM6	ZNF281	Opisthokonta
PRDM6	ZBTB42	Opisthokonta
PRDM6	ZNF148	Opisthokonta
PRDM6	ZNF653	Opisthokonta
PRDM6	PRDM10	Opisthokonta
PRDM6	ZNF296	Opisthokonta
PRDM6	ZBTB7C	Opisthokonta
PRDM6	ZBTB20	Opisthokonta
PRDM6	MAZ	Opisthokonta
PRDM6	ZNF362	Opisthokonta
PRDM6	ZNF143	Opisthokonta
PRDM6	ZNF384	Opisthokonta
PRDM6	ZNF692	Opisthokonta
PRDM6	ZBTB1	Opisthokonta
PRDM6	HIC1	Opisthokonta
PRDM6	ZBTB16	Opisthokonta
PRDM6	VEZF1	Opisthokonta
PRDM6	SNAI3	Opisthokonta
PRDM6	SNAI2	Opisthokonta
PRDM6	SNAI1	Opisthokonta
PRDM6	ZNF276	Opisthokonta
PRDM6	HIC2	Opisthokonta
PRDM6	PRDM14	Opisthokonta
PRDM6	ZNF410	Opisthokonta
PRDM6	ZNF451	Opisthokonta
PRDM6	SCRT2	Opisthokonta
PRDM6	SCRT1	Opisthokonta
AHRR	AHR	Chordata
GSC2	PAX2	Bilateria
GSC2	UNCX	Bilateria
GSC2	RAX2	Bilateria
GSC2	DUXB	Bilateria
GSC2	RHOXF1	Bilateria
GSC2	PRRX1	Bilateria
GSC2	PAX1	Bilateria
GSC2	PAX9	Bilateria
GSC2	PAX4	Bilateria
GSC2	VSX2	Bilateria
GSC2	PAX6	Bilateria
GSC2	EVX1	Bilateria
GSC2	ESX1	Bilateria
GSC2	PRRX2	Bilateria
GSC2	OTP	Bilateria
GSC2	MIXL1	Bilateria
GSC2	PROP1	Bilateria
GSC2	HESX1	Bilateria
GSC2	DMBX1	Bilateria
GSC2	SHOX	Bilateria
GSC2	SHOX2	Bilateria
GSC2	PITX1	Bilateria
GSC2	DPRX	Bilateria
GSC2	ARX	Bilateria
GSC2	PAX8	Bilateria
GSC2	ALX1	Bilateria
GSC2	DRGX	Bilateria
GSC2	PAX7	Bilateria
GSC2	OTX2	Bilateria
GSC2	DUX4L9	Bilateria
GSC2	DUX4	Bilateria
GSC2	PHOX2A	Bilateria
GSC2	ISX	Bilateria
GSC2	RAX	Bilateria
GSC2	PAX5	Bilateria
GSC2	NOBOX	Bilateria
GSC2	CRX	Bilateria
GSC2	PITX2	Bilateria
GSC2	DUXA	Bilateria
GSC2	ARGFX	Bilateria
GSC2	PAX3	Bilateria
GSC2	RHOXF2	Bilateria
GSC2	RHOXF2B	Bilateria
GSC2	GSC	Bilateria
GSC2	EVX2	Bilateria
GSC2	OTX1	Bilateria
GSC2	PITX3	Bilateria
GSC2	ALX3	Bilateria
GSC2	PHOX2B	Bilateria
GSC2	SEBOX	Bilateria
GSC2	ALX4	Bilateria
ZNF275	ZNF32	Euteleostomi
ZNF275	ZNF45	Bilateria
ZNF275	ZNF514	Bilateria
ZNF275	ZNF311	Bilateria
ZNF275	ZNF600	Bilateria
ZNF275	ZNF611	Bilateria
ZNF275	ZNF573	Bilateria
ZNF275	ZNF607	Bilateria
ZNF275	ZNF486	Bilateria
ZNF275	ZNF506	Bilateria
ZNF275	ZNF735	Bilateria
ZNF275	ZNF679	Bilateria
ZNF275	ZNF254	Bilateria
ZNF275	ZNF708	Bilateria
ZNF275	ZNF90	Bilateria
ZNF275	ZNF676	Bilateria
ZNF275	ZNF716	Bilateria
ZNF275	ZNF726	Bilateria
ZNF275	ZNF728	Bilateria
ZNF275	ZNF492	Bilateria
ZNF275	ZNF714	Bilateria
ZNF275	ZNF722	Bilateria
ZNF275	ZNF543	Bilateria
ZNF275	ZNF461	Bilateria
ZNF275	ZNF322	Bilateria
ZNF275	ZNF2	Bilateria
ZNF275	ZNF655	Bilateria
ZNF275	ZNF782	Bilateria
ZNF275	ZNF226	Bilateria
ZNF275	ZNF140	Bilateria
ZNF275	ZFP14	Bilateria
ZNF275	ZNF132	Bilateria
ZNF275	ZNF628	Bilateria
ZNF275	ZNF483	Bilateria
ZNF275	ZNF528	Bilateria
ZNF275	ZNF880	Bilateria
ZNF275	ZNF83	Bilateria
ZNF275	ZNF789	Bilateria
ZNF275	ZNF732	Bilateria
ZNF275	ZNF595	Bilateria
ZNF275	ZNF141	Bilateria
ZNF275	ZNF718	Bilateria
ZNF275	ZNF117	Bilateria
ZNF275	ZNF493	Bilateria
ZNF275	ZNF629	Bilateria
ZNF275	ZNF727	Bilateria
ZNF275	ZNF695	Bilateria
ZNF275	ZNF738	Bilateria
ZNF275	ZNF85	Bilateria
ZNF275	ZNF681	Bilateria
ZNF275	ZNF682	Bilateria
ZNF275	ZNF736	Bilateria
ZNF275	ZNF678	Bilateria
ZNF275	ZNF724	Bilateria
ZNF275	ZNF189	Bilateria
ZNF275	ZFP3	Bilateria
ZNF275	ZNF71	Bilateria
ZNF275	ZNF121	Bilateria
ZNF275	ZNF345	Bilateria
ZNF275	ZNF436	Bilateria
ZNF275	ZNF883	Bilateria
ZNF275	ZNF460	Bilateria
ZNF275	MZF1	Bilateria
ZNF275	ZNF517	Bilateria
ZNF275	ZNF840P	Bilateria
ZNF275	ZNF713	Bilateria
ZNF275	ZNF814	Bilateria
ZNF275	ZNF250	Bilateria
ZNF275	ZNF699	Bilateria
ZNF275	ZFP82	Bilateria
ZNF275	ZNF540	Bilateria
ZNF275	ZNF484	Bilateria
ZNF275	ZNF672	Bilateria
ZNF275	ZNF432	Bilateria
ZNF275	ZNF175	Bilateria
ZNF275	ZNF502	Bilateria
ZNF275	ZNF621	Bilateria
ZNF275	ZNF320	Bilateria
ZNF275	ZNF239	Bilateria
ZNF275	ZNF534	Bilateria
ZNF275	ZNF354A	Bilateria
ZNF275	ZNF775	Bilateria
ZNF275	ZNF234	Bilateria
ZNF275	ZNF623	Bilateria
ZNF275	ZNF334	Bilateria
ZNF275	ZFP30	Bilateria
ZNF275	ZNF717	Bilateria
ZNF275	ZIM2	Bilateria
ZNF275	ZNF696	Bilateria
ZNF275	ZNF33A	Bilateria
ZNF275	ZNF33B	Bilateria
ZNF275	ZNF836	Bilateria
ZNF275	ZNF835	Bilateria
ZNF275	ZNF317	Bilateria
ZNF275	ZNF577	Bilateria
ZNF275	ZNF138	Bilateria
ZNF275	ZNF93	Bilateria
ZNF275	ZNF157	Bilateria
ZNF275	ZNF229	Bilateria
ZNF275	ZNF146	Bilateria
ZNF275	ZKSCAN8P1	Bilateria
ZNF275	ZNF135	Bilateria
ZNF275	ZNF3	Bilateria
ZNF275	ZNF391	Bilateria
ZNF275	ZNF501	Bilateria
ZNF275	ZNF490	Bilateria
ZNF275	ZNF182	Bilateria
ZNF275	ZNF892	Bilateria
ZNF275	ZNF331	Bilateria
ZNF275	ZNF283	Bilateria
ZNF275	ZNF544	Bilateria
ZNF275	ZNF227	Bilateria
ZNF275	ZNF286A	Bilateria
ZNF275	ZNF74	Bilateria
ZNF275	ZNF790	Bilateria
ZNF275	ZNF841	Bilateria
ZNF275	ZNF415	Bilateria
ZNF275	ZNF300	Bilateria
ZNF275	ZNF630	Bilateria
ZNF275	ZNF26	Bilateria
ZNF275	ZNF267	Bilateria
ZNF275	ZNF658	Bilateria
ZNF275	ZNF383	Bilateria
ZNF275	ZNF829	Bilateria
ZNF275	ZFP1	Bilateria
ZNF275	GLI4	Bilateria
ZNF275	ZNF112	Bilateria
ZNF275	ZNF195	Bilateria
ZNF275	ZNF429	Bilateria
ZNF275	ZNF519	Bilateria
ZNF275	ZNF606	Bilateria
ZNF275	ZNF81	Bilateria
ZNF275	ZNF28	Bilateria
ZNF275	ZFP2	Bilateria
ZNF275	ZNF260	Bilateria
ZNF275	ZNF568	Bilateria
ZNF275	ZNF235	Bilateria
ZNF275	ZNF12	Bilateria
ZNF275	RBAK	Bilateria
ZNF275	ZNF197	Bilateria
ZNF275	ZNF16	Bilateria
ZNF275	ZNF677	Bilateria
ZNF275	ZNF7	Bilateria
ZNF275	ZNF354B	Bilateria
ZNF275	ZNF585A	Bilateria
ZNF275	ZNF585B	Bilateria
ZNF275	ZNF546	Bilateria
ZNF275	ZNF616	Bilateria
ZNF275	ZNF470	Bilateria
ZNF275	ZNF454	Bilateria
ZNF275	ZNF23	Bilateria
ZNF275	ZNF510	Bilateria
ZNF275	ZNF354C	Bilateria
ZNF275	ZNF41	Bilateria
ZNF275	ZNF221	Bilateria
ZNF275	ZNF225	Bilateria
ZNF275	ZNF284	Bilateria
ZNF275	ZNF224	Bilateria
ZNF275	ZNF30	Bilateria
ZNF275	ZFP28	Bilateria
ZNF275	ZNF615	Bilateria
ZNF275	ZNF37A	Bilateria
ZNF275	ZNF565	Bilateria
ZNF275	ZIM3	Bilateria
ZNF275	ZNF471	Bilateria
ZNF275	ZSCAN10	Bilateria
ZNF275	ZNF43	Bilateria
ZNF275	ZNF780A	Bilateria
ZNF275	ZNF268	Bilateria
ZNF275	ZKSCAN5	Bilateria
ZNF275	ZNF879	Bilateria
ZNF275	ZNF624	Bilateria
ZNF275	ZNF571	Bilateria
ZNF275	ZNF605	Bilateria
ZNF275	ZNF780B	Bilateria
ZNF275	ZNF251	Bilateria
DLX3	DLX2	Bilateria
DLX3	DLX6	Bilateria
DLX3	NANOGP8	Bilateria
DLX3	NANOG	Bilateria
DLX3	VENTX	Bilateria
DLX3	DLX5	Bilateria
DLX3	DLX1	Bilateria
DLX3	BSX	Bilateria
DLX3	DLX4	Bilateria
DMRT3	DMRTA2	Bilateria
DMRT3	DMRTC2	Bilateria
DMRT3	DMRT2	Bilateria
DMRT3	DMRTA1	Bilateria
DMRT3	DMRTB1	Bilateria
DMRT3	DMRT1	Bilateria
DMRT3	DMRTC1	Bilateria
DMRT3	DMRTC1B	Bilateria
BORCS8-MEF2B		
POU1F1	POU4F3	Bilateria
POU1F1	POU3F2	Bilateria
POU1F1	POU2F3	Bilateria
POU1F1	POU2F2	Bilateria
POU1F1	POU2F1	Bilateria
POU1F1	POU6F1	Bilateria
POU1F1	POU3F4	Bilateria
POU1F1	POU6F2	Bilateria
POU1F1	POU3F3	Bilateria
POU1F1	POU5F2	Bilateria
POU1F1	CCDC160	Bilateria
POU1F1	POU4F1	Bilateria
POU1F1	POU3F1	Bilateria
POU1F1	POU5F1B	Bilateria
POU1F1	POU5F1	Bilateria
POU1F1	HDX	Bilateria
POU1F1	POU4F2	Bilateria
HMG20B	SSRP1	Bilateria
HMG20B	TOX4	Bilateria
HMG20B	UBTFL1	Bilateria
HMG20B	SMARCE1	Bilateria
HMG20B	UBTF	Bilateria
HMG20B	HMGB3	Bilateria
HMG20B	TOX3	Bilateria
HMG20B	SP140L	Bilateria
HMG20B	SP110	Bilateria
HMG20B	HMGB2	Bilateria
HMG20B	SP140	Bilateria
HMG20B	HMGB1P1	Bilateria
HMG20B	HMGB1	Bilateria
HMG20B	HMGB4	Bilateria
HMG20B	TOX2	Bilateria
HMG20B	SP100	Bilateria
HMG20B	HMGXB4	Bilateria
HMG20B	TOX	Bilateria
HMG20B	TFAM	Bilateria
HMG20B	HMG20A	Bilateria
ZNF76	ZBTB32	Opisthokonta
ZNF76	ZNF575	Opisthokonta
ZNF76	PRDM1	Opisthokonta
ZNF76	PRDM6	Opisthokonta
ZNF76	ZBTB18	Opisthokonta
ZNF76	ZBTB45	Opisthokonta
ZNF76	PATZ1	Opisthokonta
ZNF76	ZFP91	Opisthokonta
ZNF76	MTF1	Opisthokonta
ZNF76	ZNF281	Opisthokonta
ZNF76	ZBTB42	Opisthokonta
ZNF76	ZNF148	Opisthokonta
ZNF76	ZNF653	Opisthokonta
ZNF76	PRDM10	Opisthokonta
ZNF76	ZNF296	Opisthokonta
ZNF76	ZBTB7C	Opisthokonta
ZNF76	ZBTB20	Opisthokonta
ZNF76	MAZ	Opisthokonta
ZNF76	ZNF362	Opisthokonta
ZNF76	ZNF143	Opisthokonta
ZNF76	ZNF384	Opisthokonta
ZNF76	ZNF692	Opisthokonta
ZNF76	ZBTB1	Opisthokonta
ZNF76	HIC1	Opisthokonta
ZNF76	ZBTB16	Opisthokonta
ZNF76	VEZF1	Opisthokonta
ZNF76	SNAI3	Opisthokonta
ZNF76	SNAI2	Opisthokonta
ZNF76	SNAI1	Opisthokonta
ZNF76	ZNF276	Opisthokonta
ZNF76	HIC2	Opisthokonta
ZNF76	PRDM14	Opisthokonta
ZNF76	ZNF410	Opisthokonta
ZNF76	ZNF451	Opisthokonta
ZNF76	SCRT2	Opisthokonta
ZNF76	SCRT1	Opisthokonta
FOXJ2	FOXQ1	Opisthokonta
FOXJ2	FOXF1	Opisthokonta
FOXJ2	FOXI3	Opisthokonta
FOXJ2	FOXO3	Opisthokonta
FOXJ2	FOXO1	Opisthokonta
FOXJ2	FOXB2	Opisthokonta
FOXJ2	FOXA1	Opisthokonta
FOXJ2	FOXM1	Opisthokonta
FOXJ2	FOXA3	Opisthokonta
FOXJ2	FOXA2	Opisthokonta
FOXJ2	FOXK1	Opisthokonta
FOXJ2	FOXO6	Opisthokonta
FOXJ2	FOXJ1	Opisthokonta
FOXJ2	FOXK2	Opisthokonta
FOXJ2	FOXC1	Opisthokonta
FOXJ2	FOXP1	Opisthokonta
FOXJ2	FOXH1	Opisthokonta
FOXJ2	FOXS1	Opisthokonta
FOXJ2	FOXC2	Opisthokonta
FOXJ2	FOXD2	Opisthokonta
FOXJ2	FOXO4	Opisthokonta
FOXJ2	FOXD4L1	Opisthokonta
FOXJ2	FOXD4L3	Opisthokonta
FOXJ2	FOXD4L4	Opisthokonta
FOXJ2	FOXD4L6	Opisthokonta
FOXJ2	FOXD4L5	Opisthokonta
FOXJ2	FOXD4	Opisthokonta
FOXJ2	FOXN1	Opisthokonta
FOXJ2	FOXL3	Opisthokonta
FOXJ2	FOXR2	Opisthokonta
FOXJ2	FOXL1	Opisthokonta
FOXJ2	FOXP3	Opisthokonta
FOXJ2	FOXI2	Opisthokonta
FOXJ2	FOXR1	Opisthokonta
FOXJ2	FOXL2	Opisthokonta
FOXJ2	FOXD1	Opisthokonta
FOXJ2	FOXD3	Opisthokonta
FOXJ2	FOXE3	Opisthokonta
FOXJ2	FOXE1	Opisthokonta
FOXJ2	FOXJ3	Opisthokonta
FOXJ2	FOXB1	Opisthokonta
SPI1	ELF3	Bilateria
SPI1	ETV7	Bilateria
SPI1	ERFL	Bilateria
SPI1	SPIC	Bilateria
SPI1	ETV4	Bilateria
SPI1	GABPA	Bilateria
SPI1	ELK3	Bilateria
SPI1	ETV3	Bilateria
SPI1	ETV5	Bilateria
SPI1	ELF1	Bilateria
SPI1	FLI1	Bilateria
SPI1	SPDEF	Bilateria
SPI1	FEV	Bilateria
SPI1	ETV6	Bilateria
SPI1	SPIB	Bilateria
SPI1	ELF4	Bilateria
SPI1	EHF	Bilateria
SPI1	ELF2	Bilateria
SPI1	ETV3L	Bilateria
SPI1	ERG	Bilateria
SPI1	ETS2	Bilateria
SPI1	ELK1	Bilateria
SPI1	ELK4	Bilateria
SPI1	ETV1	Bilateria
SPI1	ETS1	Bilateria
SPI1	ETV2	Bilateria
SPI1	ERF	Bilateria
SPI1	ELF5	Bilateria
ZBTB11	ZNF561	Bilateria
ZBTB11	ZNF562	Bilateria
ZBTB11	ZSCAN20	Bilateria
ZBTB11	IKZF5	Bilateria
ZBTB11	ZNF79	Bilateria
ZBTB11	ZNF551	Bilateria
ZBTB11	ZNF548	Bilateria
ZBTB11	ZNF711	Bilateria
ZBTB11	ZNF837	Bilateria
ZBTB11	ZNF792	Bilateria
ZBTB11	ZNF691	Bilateria
ZBTB11	ZNF584	Bilateria
ZBTB11	ZNF660	Bilateria
ZBTB11	ZNF586	Bilateria
ZBTB11	ZNF570	Bilateria
ZBTB11	PRDM15	Bilateria
ZBTB11	ZNF773	Bilateria
ZBTB11	ZNF583	Bilateria
ZBTB11	ZNF610	Bilateria
ZBTB11	ZNF480	Bilateria
ZBTB11	ZNF418	Bilateria
ZBTB11	ZNF793	Bilateria
ZBTB11	ZSCAN2	Bilateria
ZBTB11	ZNF8	Bilateria
ZBTB11	ZFAT	Bilateria
ZBTB11	E4F1	Bilateria
ZBTB11	ZNF587B	Bilateria
ZBTB11	ZNF552	Bilateria
ZBTB11	ZNF549	Bilateria
ZBTB11	ZNF154	Bilateria
ZBTB11	ZNF134	Bilateria
ZBTB11	ZNF772	Bilateria
ZBTB11	ZNF256	Bilateria
ZBTB11	ZIK1	Bilateria
ZBTB11	ZNF419	Bilateria
ZBTB11	ZNF304	Bilateria
ZBTB11	ZFX	Bilateria
ZBTB11	ZFY	Bilateria
MSANTD3		
ZFAT	ZNF561	Bilateria
ZFAT	ZNF562	Bilateria
ZFAT	ZSCAN20	Bilateria
ZFAT	IKZF5	Bilateria
ZFAT	ZNF79	Bilateria
ZFAT	ZNF551	Bilateria
ZFAT	ZNF548	Bilateria
ZFAT	ZNF711	Bilateria
ZFAT	ZNF837	Bilateria
ZFAT	ZNF792	Bilateria
ZFAT	ZNF691	Bilateria
ZFAT	ZNF584	Bilateria
ZFAT	ZNF660	Bilateria
ZFAT	ZNF586	Bilateria
ZFAT	ZNF570	Bilateria
ZFAT	PRDM15	Bilateria
ZFAT	ZNF773	Bilateria
ZFAT	ZNF583	Bilateria
ZFAT	ZNF610	Bilateria
ZFAT	ZNF480	Bilateria
ZFAT	ZNF418	Bilateria
ZFAT	ZNF793	Bilateria
ZFAT	ZSCAN2	Bilateria
ZFAT	ZNF8	Bilateria
ZFAT	E4F1	Bilateria
ZFAT	ZNF587B	Bilateria
ZFAT	ZNF552	Bilateria
ZFAT	ZNF549	Bilateria
ZFAT	ZNF154	Bilateria
ZFAT	ZNF134	Bilateria
ZFAT	ZNF772	Bilateria
ZFAT	ZNF256	Bilateria
ZFAT	ZIK1	Bilateria
ZFAT	ZNF419	Bilateria
ZFAT	ZNF304	Bilateria
ZFAT	ZFX	Bilateria
ZFAT	ZFY	Bilateria
ZFAT	ZBTB11	Bilateria
SP100	SSRP1	Bilateria
SP100	TOX4	Bilateria
SP100	UBTFL1	Bilateria
SP100	SMARCE1	Bilateria
SP100	UBTF	Bilateria
SP100	HMGB3	Bilateria
SP100	TOX3	Bilateria
SP100	SP140L	Bilateria
SP100	SP110	Bilateria
SP100	HMGB2	Bilateria
SP100	SP140	Bilateria
SP100	HMGB1P1	Bilateria
SP100	HMGB1	Bilateria
SP100	HMGB4	Bilateria
SP100	TOX2	Bilateria
SP100	HMG20B	Bilateria
SP100	HMGXB4	Bilateria
SP100	TOX	Bilateria
SP100	TFAM	Bilateria
SP100	HMG20A	Bilateria
KLF6	KLF4	Bilateria
KLF6	KLF13	Bilateria
KLF6	KLF10	Bilateria
KLF6	KLF15	Bilateria
KLF6	KLF2	Bilateria
KLF6	KLF8	Bilateria
KLF6	KLF14	Bilateria
KLF6	SP8	Bilateria
KLF6	KLF18	Bilateria
KLF6	SP6	Bilateria
KLF6	KLF7	Bilateria
KLF6	SP9	Bilateria
KLF6	KLF17	Bilateria
KLF6	SP7	Bilateria
KLF6	KLF11	Bilateria
KLF6	KLF9	Bilateria
KLF6	KLF12	Bilateria
KLF6	KLF5	Bilateria
KLF6	KLF16	Bilateria
KLF6	SP5	Bilateria
KLF6	KLF1	Bilateria
KLF6	KLF3	Bilateria
ZFY	ZNF561	Bilateria
ZFY	ZNF562	Bilateria
ZFY	ZSCAN20	Bilateria
ZFY	IKZF5	Bilateria
ZFY	ZNF79	Bilateria
ZFY	ZNF551	Bilateria
ZFY	ZNF548	Bilateria
ZFY	ZNF711	Bilateria
ZFY	ZNF837	Bilateria
ZFY	ZNF792	Bilateria
ZFY	ZNF691	Bilateria
ZFY	ZNF584	Bilateria
ZFY	ZNF660	Bilateria
ZFY	ZNF586	Bilateria
ZFY	ZNF570	Bilateria
ZFY	PRDM15	Bilateria
ZFY	ZNF773	Bilateria
ZFY	ZNF583	Bilateria
ZFY	ZNF610	Bilateria
ZFY	ZNF480	Bilateria
ZFY	ZNF418	Bilateria
ZFY	ZNF793	Bilateria
ZFY	ZSCAN2	Bilateria
ZFY	ZNF8	Bilateria
ZFY	ZFAT	Bilateria
ZFY	E4F1	Bilateria
ZFY	ZNF587B	Bilateria
ZFY	ZNF552	Bilateria
ZFY	ZNF549	Bilateria
ZFY	ZNF154	Bilateria
ZFY	ZNF134	Bilateria
ZFY	ZNF772	Bilateria
ZFY	ZNF256	Bilateria
ZFY	ZIK1	Bilateria
ZFY	ZNF419	Bilateria
ZFY	ZNF304	Bilateria
ZFY	ZBTB11	Bilateria
ZFY	ZFX	Boreoeutheria
MEF2A	MEF2B	Opisthokonta
MEF2A	MEF2D	Opisthokonta
MEF2A	MEF2C	Opisthokonta
MEF2A	SRF	Opisthokonta
TFE3	TFEC	Bilateria
TFE3	TFEB	Bilateria
TFE3	MITF	Bilateria
PITX1	PAX2	Bilateria
PITX1	UNCX	Bilateria
PITX1	RAX2	Bilateria
PITX1	DUXB	Bilateria
PITX1	RHOXF1	Bilateria
PITX1	PRRX1	Bilateria
PITX1	PAX1	Bilateria
PITX1	PAX9	Bilateria
PITX1	PAX4	Bilateria
PITX1	VSX2	Bilateria
PITX1	PAX6	Bilateria
PITX1	EVX1	Bilateria
PITX1	ESX1	Bilateria
PITX1	PRRX2	Bilateria
PITX1	OTP	Bilateria
PITX1	MIXL1	Bilateria
PITX1	PROP1	Bilateria
PITX1	HESX1	Bilateria
PITX1	DMBX1	Bilateria
PITX1	SHOX	Bilateria
PITX1	SHOX2	Bilateria
PITX1	DPRX	Bilateria
PITX1	ARX	Bilateria
PITX1	PAX8	Bilateria
PITX1	GSC2	Bilateria
PITX1	ALX1	Bilateria
PITX1	DRGX	Bilateria
PITX1	PAX7	Bilateria
PITX1	OTX2	Bilateria
PITX1	DUX4L9	Bilateria
PITX1	DUX4	Bilateria
PITX1	PHOX2A	Bilateria
PITX1	ISX	Bilateria
PITX1	RAX	Bilateria
PITX1	PAX5	Bilateria
PITX1	NOBOX	Bilateria
PITX1	CRX	Bilateria
PITX1	PITX2	Bilateria
PITX1	DUXA	Bilateria
PITX1	ARGFX	Bilateria
PITX1	PAX3	Bilateria
PITX1	RHOXF2	Bilateria
PITX1	RHOXF2B	Bilateria
PITX1	GSC	Bilateria
PITX1	EVX2	Bilateria
PITX1	OTX1	Bilateria
PITX1	PITX3	Bilateria
PITX1	ALX3	Bilateria
PITX1	PHOX2B	Bilateria
PITX1	SEBOX	Bilateria
PITX1	ALX4	Bilateria
RORA	THRA	Bilateria
RORA	RORB	Bilateria
RORA	PPARA	Bilateria
RORA	NR1H2	Bilateria
RORA	NR1D1	Bilateria
RORA	PPARG	Bilateria
RORA	VDR	Bilateria
RORA	RARB	Bilateria
RORA	PPARD	Bilateria
RORA	NR1D2	Bilateria
RORA	NR1H3	Bilateria
RORA	RORC	Bilateria
RORA	NR1I3	Bilateria
RORA	NR1H4	Bilateria
RORA	RARG	Bilateria
RORA	THRB	Bilateria
RORA	RARA	Bilateria
RORA	NR1I2	Bilateria
HES2	BHLHE41	Opisthokonta
HES2	HES1	Opisthokonta
HES2	HEY2	Opisthokonta
HES2	HEYL	Opisthokonta
HES2	BHLHE40	Opisthokonta
HES2	HES3	Opisthokonta
HES2	HELT	Opisthokonta
HES2	HES7	Opisthokonta
HES2	HES5	Opisthokonta
HES2	HES6	Opisthokonta
HES2	HEY1	Opisthokonta
HES2	HES4	Opisthokonta
MNT	MXD3	Bilateria
MNT	MXI1	Bilateria
MNT	MXD4	Bilateria
MNT	MXD1	Bilateria
ZXDC	AEBP2	Bilateria
ZXDC	GLIS1	Bilateria
ZXDC	GLIS2	Bilateria
ZXDC	GLIS3	Bilateria
ZXDC	ZIC5	Bilateria
ZXDC	ZIC4	Bilateria
ZXDC	GLI2	Bilateria
ZXDC	ZIC3	Bilateria
ZXDC	GLI3	Bilateria
ZXDC	ZIC1	Bilateria
ZXDC	GLI1	Bilateria
ZXDC	ZIC2	Bilateria
ZXDC	ZXDA	Bilateria
ZXDC	ZXDB	Bilateria
TCF3	TCF4	Bilateria
TCF3	TCF12	Bilateria
MBD3	MBD2	Vertebrata
MBD3	MBD3L2B	Vertebrata
MBD3	MBD3L1	Vertebrata
MBD3	MBD3L5	Vertebrata
MBD3	MBD3L4	Vertebrata
MBD3	MBD1	Vertebrata
MBD3	MBD3L2	Vertebrata
MBD3	MBD3L3	Vertebrata
SREBF1	USF1	Opisthokonta
SREBF1	SREBF2	Opisthokonta
SREBF1	USF2	Opisthokonta
NFATC3	NFATC1	Bilateria
NFATC3	NFAT5	Bilateria
NFATC3	NFATC2	Bilateria
NFATC3	NFATC4	Bilateria
TP63	TP73	Vertebrata
TP63	TP53	Vertebrata
TBX21	TBX20	Bilateria
TBX21	TBR1	Bilateria
TBX21	TBX19	Bilateria
TBX21	TBX4	Bilateria
TBX21	TBX10	Bilateria
TBX21	TBX1	Bilateria
TBX21	MGA	Bilateria
TBX21	TBX22	Bilateria
TBX21	TBX18	Bilateria
TBX21	TBX6	Bilateria
TBX21	TBX2	Bilateria
TBX21	TBX5	Bilateria
TBX21	TBX3	Bilateria
TBX21	TBX15	Bilateria
TBX21	EOMES	Bilateria
TBX21	TBXT	Bilateria
GLI2	AEBP2	Bilateria
GLI2	GLIS1	Bilateria
GLI2	GLIS2	Bilateria
GLI2	GLIS3	Bilateria
GLI2	ZIC5	Bilateria
GLI2	ZIC4	Bilateria
GLI2	ZIC3	Bilateria
GLI2	GLI3	Bilateria
GLI2	ZIC1	Bilateria
GLI2	ZXDC	Bilateria
GLI2	GLI1	Bilateria
GLI2	ZIC2	Bilateria
GLI2	ZXDA	Bilateria
GLI2	ZXDB	Bilateria
TEAD2	TEAD1	Chordata
TEAD2	TEAD4	Chordata
TEAD2	TEAD3	Bilateria
ZNF532	ZNF200	Bilateria
ZNF532	KRABD1	Bilateria
FOSL2	ATF3	Bilateria
FOSL2	FOS	Bilateria
FOSL2	BATF2	Bilateria
FOSL2	FOSL1	Bilateria
FOSL2	BATF	Bilateria
FOSL2	JDP2	Bilateria
FOSL2	FOSB	Bilateria
FOSL2	BATF3	Bilateria
PAX2	UNCX	Bilateria
PAX2	RAX2	Bilateria
PAX2	DUXB	Bilateria
PAX2	RHOXF1	Bilateria
PAX2	PRRX1	Bilateria
PAX2	PAX1	Bilateria
PAX2	PAX9	Bilateria
PAX2	PAX4	Bilateria
PAX2	VSX2	Bilateria
